sentence_num,diff_line,county,state
3018,To enroll: Look for the contact person at your hospital on the City of Boston's website and email them from your hospital account.,cambridge,Massachusetts
3019,Wait for their response with your program code.,cambridge,Massachusetts
3020,Visit www.bluebikes.com/join and enter the code provided to you by your employer to claim your membership.,cambridge,Massachusetts
3021,Bluebikes will not automatically renew your membership at the end of this 30-day period.,cambridge,Massachusetts
3022,"If your hospital is not listed, please have an administrator email marketing@bluebikes.com to become part of this program.",cambridge,Massachusetts
3023,"If you have questions or are experiencing difficulties, please contact Jennifer Lawrence at the City of Cambridge at jlawrence@cambridgema.gov Scraping from https://www.cambridgema.gov/covid19/News/2020/04/stayathomemay18 Governor Baker Extends Stay At Home Advisory Through May 18 April 28, 2020 As you may have heard, Governor Baker has extended his closure of non-essential businesses and the Stay At Home advisory through May 18th.",cambridge,Massachusetts
3024,"We understand that this disruption to our normal lives has caused a great deal of difficulty for many of you, and we want you to know that we will continue to be a resource and support residents across the City.",cambridge,Massachusetts
3025,The Governor’s decision to extend these orders aligns with the federal social distancing guidelines as well as the order temporarily closing Massachusetts public schools.,cambridge,Massachusetts
3026,Public health experts are seeing positive signs that social distancing is working and continue to reiterate that it is the best step we can take to protect ourselves and to also protect us from infecting others.,cambridge,Massachusetts
3027,"Grocery stores, pharmacies, gas stations, and other essential businesses will remain open.",cambridge,Massachusetts
3028,"Restaurants, bars, and other establishments that sell food and beverage products to the public are encouraged to continue to offer food for take-out and by delivery.",cambridge,Massachusetts
3029,"You can still go out for a walk, as long as you maintain a safe distance of at least six feet from others.",cambridge,Massachusetts
3030,"All businesses, other than essential business listed below, are required to cease operations.",cambridge,Massachusetts
3031,"Categories of COVID-19 Essential Services: Health Care & Public Health Law Enforcement, Public Safety & First Responders Food & Agriculture Critical Manufacturing Transportation Energy Water & Wastewater Public Works Communications and Information Technology Financial Services Defense Industry Base Chemical Manufacturing & Hazardous Materials Other Designated Community Based Essential Function & Government Operations News Media A full list of all exemptions to the order can be found here.",cambridge,Massachusetts
3032,Public transportation will continue to run and roads will remain open for those who provide essential services.,cambridge,Massachusetts
3033,We are all in this together.,cambridge,Massachusetts
3034,Staying home for now is the best thing we can do for one another.,cambridge,Massachusetts
3035,The City is updating its website on a daily basis with resources and information.,cambridge,Massachusetts
3036,We will continue to communicate updates to you and appreciate all of you who have reached out with questions.,cambridge,Massachusetts
3037,"Scraping from https://www.cambridgema.gov/covid19/News/2020/04/emergencyorderonfacecoverings City of Cambridge Issues Emergency Order Requiring Use of Face Coverings April 27, 2020 April 28, 2020 - The City’s Temporary Emergency Order Requiring the Wearing of Masks or Face Coverings in all Public Places, Businesses, and in Common Areas of Residential Buildings was amended on April 28, 2020: 1) to clarify that in residential buildings of 2 or more units people can either wear a mask or cloth face covering or maintain a 6 foot distance in common areas of such buildings, but that those caring for a child or for a disabled or elderly person do not have to maintain a distance of 6 feet when in such common areas; 2) to clarify that the Order does not apply to people under 5 or people with a disability or medical condition for whom wearing a mask or cloth face covering is not recommended by their healthcare professional; 3) to clarify that when employees, contractors and visitors are in COVID-19 Essential Businesses, all such people must wear a mask or cloth face covering unless they can maintain a distance of six feet from all people at all times; 4) to add a one week grace period during which the Order will not be enforced; and 5) to add an additional clause reflecting Governor Baker’s April 28, 2020 extension of his March 31, 2020 Executive Order through May 18, 2020.",cambridge,Massachusetts
3038,"The City of Cambridge today issued an emergency order requiring that face coverings be worn in all public places, businesses and common areas of residential buildings.",cambridge,Massachusetts
3039,"The order takes effect at 12:01 a.m. on Wednesday, April 29, and applies to everyone over the age of five years old, with exceptions in alignment with guidelines provided by the Centers for Disease Control or Massachusetts Department of Public Health.",cambridge,Massachusetts
3040,"The mask requirement also applies to anyone working in or visiting an essential business, as well as shoppers and consumers.",cambridge,Massachusetts
3041,Masks must remain on throughout shifts or visits to those businesses.,cambridge,Massachusetts
3042,"The businesses covered under the order, include: Grocery stores or supermarkets Pharmacies Laundromats Dry cleaners Hardware stores Restaurants, cafes or similar establishments where prepared foods, meals or beverages may be purchased Local government buildings Commercial office buildings All essential businesses defined in Governor Baker’s March 23, 2020 Executive Order In residential buildings of two or more units, masks will be required prior to entering any common area, including: Lobbies Hallways Elevators Stairwells Laundry rooms Garages or parking lots Walkways Yards and other outdoor common areas Mailrooms and other indoor common areas Residents are reminded to serve as positive community role models by wearing their masks during this order.",cambridge,Massachusetts
